time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
29350,0,0,1,00000,0,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,0
29400,1,0,1,00001,1,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,1
29450,0,0,1,00001,1,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,1
29500,1,0,1,00010,2,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,2
29550,0,0,1,00010,2,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,2
29600,1,0,1,00011,3,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,3
29650,0,0,1,00011,3,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,3
29700,1,0,1,00100,4,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,4
29750,0,0,1,00100,4,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,4
29800,1,0,1,00101,5,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,5
29850,0,0,1,00101,5,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,5
29900,1,0,1,00110,6,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,6
29950,0,0,1,00110,6,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,6
30000,1,0,1,00111,7,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,7
30050,0,0,1,00111,7,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,7
30100,1,0,1,01000,8,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,8
30150,0,0,1,01000,8,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,8
30200,1,0,1,01001,9,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,9
30250,0,0,1,01001,9,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,9
30300,1,0,1,01010,10,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,10
30350,0,0,1,01010,10,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,10
30400,1,0,1,01011,11,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,11
30450,0,0,1,01011,11,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,11
30500,1,0,1,01100,12,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,12
30550,0,0,1,01100,12,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,12
30600,1,0,1,01101,13,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,13
30650,0,0,1,01101,13,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,13
30700,1,0,1,01110,14,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,14
30750,0,0,1,01110,14,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,14
30800,1,0,1,01111,15,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,15
30850,0,0,1,01111,15,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,15
30900,1,0,1,10000,16,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,16
30950,0,0,1,10000,16,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,16
31000,1,0,1,10001,17,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,17
31050,0,0,1,10001,17,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,17
31100,1,0,1,10010,18,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,18
31150,0,0,1,10010,18,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,18
31200,1,0,1,10011,19,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,19
31250,0,0,1,10011,19,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,19
31300,1,0,1,10100,20,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,20
31350,0,0,1,10100,20,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,20
31400,1,0,1,10101,21,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,21
31450,0,0,1,10101,21,10110,22,1@22,0,0,0,0,10,CHECK,10,CHECK,21
31500,1,1,1,10110,22,10110,22,1@22,0,0,0,0,10,CHECK,01,IDLE,22
31550,0,1,1,10110,22,10110,22,1@22,0,0,0,0,10,CHECK,01,IDLE,22
31600,1,1,1,10110,22,10110,22,1@22,0,0,0,1,01,IDLE,01,IDLE,22
31650,0,1,1,10110,22,10111,23,1@23,0,0,1,1,01,IDLE,10,CHECK,22
31700,1,0,1,00000,0,10111,23,1@23,0,0,1,0,10,CHECK,10,CHECK,0
31750,0,0,1,00000,0,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,0
31800,1,0,1,00001,1,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,1
31850,0,0,1,00001,1,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,1
31900,1,0,1,00010,2,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,2
31950,0,0,1,00010,2,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,2
32000,1,0,1,00011,3,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,3
32050,0,0,1,00011,3,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,3
32100,1,0,1,00100,4,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,4
32150,0,0,1,00100,4,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,4
32200,1,0,1,00101,5,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,5
32250,0,0,1,00101,5,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,5
32300,1,0,1,00110,6,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,6
32350,0,0,1,00110,6,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,6
32400,1,0,1,00111,7,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,7
32450,0,0,1,00111,7,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,7
32500,1,0,1,01000,8,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,8
32550,0,0,1,01000,8,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,8
32600,1,0,1,01001,9,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,9
32650,0,0,1,01001,9,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,9
32700,1,0,1,01010,10,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,10
32750,0,0,1,01010,10,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,10
32800,1,0,1,01011,11,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,11
32850,0,0,1,01011,11,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,11
32900,1,0,1,01100,12,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,12
32950,0,0,1,01100,12,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,12
33000,1,0,1,01101,13,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,13
33050,0,0,1,01101,13,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,13
33100,1,0,1,01110,14,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,14
33150,0,0,1,01110,14,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,14
33200,1,0,1,01111,15,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,15
33250,0,0,1,01111,15,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,15
33300,1,0,1,10000,16,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,16
33350,0,0,1,10000,16,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,16
33400,1,0,1,10001,17,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,17
33450,0,0,1,10001,17,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,17
33500,1,0,1,10010,18,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,18
33550,0,0,1,10010,18,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,18
33600,1,0,1,10011,19,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,19
33650,0,0,1,10011,19,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,19
33700,1,0,1,10100,20,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,20
33750,0,0,1,10100,20,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,20
33800,1,0,1,10101,21,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,21
33850,0,0,1,10101,21,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,21
33900,1,0,1,10110,22,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,22
33950,0,0,1,10110,22,10111,23,1@23,0,0,0,0,10,CHECK,10,CHECK,22
34000,1,1,1,10111,23,10111,23,1@23,0,0,0,0,10,CHECK,01,IDLE,23
34050,0,1,1,10111,23,10111,23,1@23,0,0,0,0,10,CHECK,01,IDLE,23
34100,1,1,1,10111,23,10111,23,1@23,0,0,0,1,01,IDLE,01,IDLE,23
34150,0,1,1,10111,23,11000,24,1@24,0,0,1,1,01,IDLE,10,CHECK,23
34200,1,0,1,00000,0,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,0
34250,0,0,1,00000,0,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,0
34300,1,0,1,00001,1,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,1
34350,0,0,1,00001,1,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,1
34400,1,0,1,00010,2,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,2
34450,0,0,1,00010,2,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,2
34500,1,0,1,00011,3,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,3
34550,0,0,1,00011,3,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,3
34600,1,0,1,00100,4,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,4
34650,0,0,1,00100,4,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,4
34700,1,0,1,00101,5,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,5
34750,0,0,1,00101,5,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,5
34800,1,0,1,00110,6,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,6
34850,0,0,1,00110,6,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,6
34900,1,0,1,00111,7,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,7
34950,0,0,1,00111,7,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,7
35000,1,0,1,01000,8,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,8
35050,0,0,1,01000,8,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,8
35100,1,0,1,01001,9,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,9
35150,0,0,1,01001,9,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,9
35200,1,0,1,01010,10,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,10
35250,0,0,1,01010,10,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,10
35300,1,0,1,01011,11,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,11
35350,0,0,1,01011,11,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,11
35400,1,0,1,01100,12,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,12
35450,0,0,1,01100,12,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,12
35500,1,0,1,01101,13,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,13
35550,0,0,1,01101,13,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,13
35600,1,0,1,01110,14,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,14
35650,0,0,1,01110,14,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,14
35700,1,0,1,01111,15,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,15
35750,0,0,1,01111,15,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,15
35800,1,0,1,10000,16,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,16
35850,0,0,1,10000,16,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,16
35900,1,0,1,10001,17,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,17
35950,0,0,1,10001,17,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,17
36000,1,0,1,10010,18,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,18
36050,0,0,1,10010,18,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,18
36100,1,0,1,10011,19,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,19
36150,0,0,1,10011,19,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,19
36200,1,0,1,10100,20,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,20
36250,0,0,1,10100,20,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,20
36300,1,0,1,10101,21,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,21
36350,0,0,1,10101,21,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,21
36400,1,0,1,10110,22,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,22
36450,0,0,1,10110,22,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,22
36500,1,0,1,10111,23,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,23
36550,0,0,1,10111,23,11000,24,1@24,0,0,1,0,10,CHECK,10,CHECK,23
36600,1,1,1,11000,24,11000,24,1@24,0,0,1,0,10,CHECK,01,IDLE,24
36650,0,1,1,11000,24,11000,24,1@24,0,0,1,0,10,CHECK,01,IDLE,24
36700,1,1,1,11000,24,11000,24,1@24,0,0,0,1,01,IDLE,01,IDLE,24
36750,0,1,1,11000,24,11001,25,1@25,0,0,1,1,01,IDLE,10,CHECK,24
36800,1,0,1,00000,0,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,0
36850,0,0,1,00000,0,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,0
36900,1,0,1,00001,1,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,1
36950,0,0,1,00001,1,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,1
37000,1,0,1,00010,2,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,2
37050,0,0,1,00010,2,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,2
37100,1,0,1,00011,3,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,3
37150,0,0,1,00011,3,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,3
37200,1,0,1,00100,4,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,4
37250,0,0,1,00100,4,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,4
37300,1,0,1,00101,5,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,5
37350,0,0,1,00101,5,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,5
37400,1,0,1,00110,6,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,6
37450,0,0,1,00110,6,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,6
37500,1,0,1,00111,7,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,7
37550,0,0,1,00111,7,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,7
37600,1,0,1,01000,8,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,8
37650,0,0,1,01000,8,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,8
37700,1,0,1,01001,9,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,9
37750,0,0,1,01001,9,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,9
37800,1,0,1,01010,10,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,10
37850,0,0,1,01010,10,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,10
37900,1,0,1,01011,11,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,11
37950,0,0,1,01011,11,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,11
38000,1,0,1,01100,12,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,12
38050,0,0,1,01100,12,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,12
38100,1,0,1,01101,13,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,13
38150,0,0,1,01101,13,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,13
38200,1,0,1,01110,14,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,14
38250,0,0,1,01110,14,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,14
38300,1,0,1,01111,15,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,15
38350,0,0,1,01111,15,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,15
38400,1,0,1,10000,16,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,16
38450,0,0,1,10000,16,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,16
38500,1,0,1,10001,17,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,17
38550,0,0,1,10001,17,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,17
38600,1,0,1,10010,18,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,18
38650,0,0,1,10010,18,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,18
38700,1,0,1,10011,19,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,19
38750,0,0,1,10011,19,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,19
38800,1,0,1,10100,20,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,20
38850,0,0,1,10100,20,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,20
38900,1,0,1,10101,21,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,21
38950,0,0,1,10101,21,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,21
39000,1,0,1,10110,22,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,22
39050,0,0,1,10110,22,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,22
39100,1,0,1,10111,23,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,23
39150,0,0,1,10111,23,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,23
39200,1,0,1,11000,24,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,24
39250,0,0,1,11000,24,11001,25,1@25,0,0,1,0,10,CHECK,10,CHECK,24
39300,1,1,1,11001,25,11001,25,1@25,0,0,1,0,10,CHECK,01,IDLE,25
39350,0,1,1,11001,25,11001,25,1@25,0,0,1,0,10,CHECK,01,IDLE,25
39400,1,1,1,11001,25,11001,25,1@25,0,0,0,1,01,IDLE,01,IDLE,25
39450,0,1,1,11001,25,11010,26,1@26,0,0,1,1,01,IDLE,10,CHECK,25
39500,1,0,1,00000,0,11010,26,1@26,0,0,1,0,10,CHECK,10,CHECK,0
39550,0,0,1,00000,0,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,0
39600,1,0,1,00001,1,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,1
39650,0,0,1,00001,1,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,1
39700,1,0,1,00010,2,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,2
39750,0,0,1,00010,2,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,2
39800,1,0,1,00011,3,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,3
39850,0,0,1,00011,3,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,3
39900,1,0,1,00100,4,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,4
39950,0,0,1,00100,4,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,4
40000,1,0,1,00101,5,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,5
40050,0,0,1,00101,5,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,5
40100,1,0,1,00110,6,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,6
40150,0,0,1,00110,6,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,6
40200,1,0,1,00111,7,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,7
40250,0,0,1,00111,7,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,7
40300,1,0,1,01000,8,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,8
40350,0,0,1,01000,8,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,8
40400,1,0,1,01001,9,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,9
40450,0,0,1,01001,9,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,9
40500,1,0,1,01010,10,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,10
40550,0,0,1,01010,10,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,10
40600,1,0,1,01011,11,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,11
40650,0,0,1,01011,11,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,11
40700,1,0,1,01100,12,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,12
40750,0,0,1,01100,12,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,12
40800,1,0,1,01101,13,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,13
40850,0,0,1,01101,13,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,13
40900,1,0,1,01110,14,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,14
40950,0,0,1,01110,14,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,14
41000,1,0,1,01111,15,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,15
41050,0,0,1,01111,15,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,15
41100,1,0,1,10000,16,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,16
41150,0,0,1,10000,16,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,16
41200,1,0,1,10001,17,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,17
41250,0,0,1,10001,17,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,17
41300,1,0,1,10010,18,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,18
41350,0,0,1,10010,18,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,18
41400,1,0,1,10011,19,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,19
41450,0,0,1,10011,19,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,19
41500,1,0,1,10100,20,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,20
41550,0,0,1,10100,20,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,20
41600,1,0,1,10101,21,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,21
41650,0,0,1,10101,21,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,21
41700,1,0,1,10110,22,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,22
41750,0,0,1,10110,22,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,22
41800,1,0,1,10111,23,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,23
41850,0,0,1,10111,23,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,23
41900,1,0,1,11000,24,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,24
41950,0,0,1,11000,24,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,24
42000,1,0,1,11001,25,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,25
42050,0,0,1,11001,25,11010,26,1@26,0,0,0,0,10,CHECK,10,CHECK,25
42100,1,1,1,11010,26,11010,26,1@26,0,0,0,0,10,CHECK,01,IDLE,26
42150,0,1,1,11010,26,11010,26,1@26,0,0,0,0,10,CHECK,01,IDLE,26
42200,1,1,1,11010,26,11010,26,1@26,0,0,0,1,01,IDLE,01,IDLE,26
42250,0,1,1,11010,26,11011,27,1@27,0,0,1,1,01,IDLE,10,CHECK,26
42300,1,0,1,00000,0,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,0
42350,0,0,1,00000,0,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,0
42400,1,0,1,00001,1,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,1
42450,0,0,1,00001,1,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,1
42500,1,0,1,00010,2,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,2
42550,0,0,1,00010,2,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,2
42600,1,0,1,00011,3,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,3
42650,0,0,1,00011,3,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,3
42700,1,0,1,00100,4,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,4
42750,0,0,1,00100,4,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,4
42800,1,0,1,00101,5,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,5
42850,0,0,1,00101,5,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,5
42900,1,0,1,00110,6,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,6
42950,0,0,1,00110,6,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,6
43000,1,0,1,00111,7,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,7
43050,0,0,1,00111,7,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,7
43100,1,0,1,01000,8,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,8
43150,0,0,1,01000,8,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,8
43200,1,0,1,01001,9,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,9
43250,0,0,1,01001,9,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,9
43300,1,0,1,01010,10,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,10
43350,0,0,1,01010,10,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,10
43400,1,0,1,01011,11,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,11
43450,0,0,1,01011,11,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,11
43500,1,0,1,01100,12,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,12
43550,0,0,1,01100,12,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,12
43600,1,0,1,01101,13,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,13
43650,0,0,1,01101,13,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,13
43700,1,0,1,01110,14,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,14
43750,0,0,1,01110,14,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,14
43800,1,0,1,01111,15,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,15
43850,0,0,1,01111,15,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,15
43900,1,0,1,10000,16,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,16
43950,0,0,1,10000,16,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,16
44000,1,0,1,10001,17,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,17
44050,0,0,1,10001,17,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,17
44100,1,0,1,10010,18,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,18
