time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
28200,0,1,1,11000,24,11001,25,1@25,0,0,1,0,0010,LOAD,0100,EVAL,24
28220,1,0,1,00000,0,11001,25,1@25,0,0,1,0,0100,EVAL,1000,SHIFT,0
28240,0,0,1,00000,0,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,0
28260,1,0,1,00000,0,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,0
28280,0,0,1,00000,0,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,0
28300,1,0,1,00001,1,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,1
28320,0,0,1,00001,1,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,1
28340,1,0,1,00001,1,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,1
28360,0,0,1,00001,1,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,1
28380,1,0,1,00010,2,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,2
28400,0,0,1,00010,2,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,2
28420,1,0,1,00010,2,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,2
28440,0,0,1,00010,2,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,2
28460,1,0,1,00011,3,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,3
28480,0,0,1,00011,3,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,3
28500,1,0,1,00011,3,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,3
28520,0,0,1,00011,3,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,3
28540,1,0,1,00100,4,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,4
28560,0,0,1,00100,4,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,4
28580,1,0,1,00100,4,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,4
28600,0,0,1,00100,4,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,4
28620,1,0,1,00101,5,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,5
28640,0,0,1,00101,5,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,5
28660,1,0,1,00101,5,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,5
28680,0,0,1,00101,5,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,5
28700,1,0,1,00110,6,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,6
28720,0,0,1,00110,6,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,6
28740,1,0,1,00110,6,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,6
28760,0,0,1,00110,6,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,6
28780,1,0,1,00111,7,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,7
28800,0,0,1,00111,7,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,7
28820,1,0,1,00111,7,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,7
28840,0,0,1,00111,7,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,7
28860,1,0,1,01000,8,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,8
28880,0,0,1,01000,8,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,8
28900,1,0,1,01000,8,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,8
28920,0,0,1,01000,8,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,8
28940,1,0,1,01001,9,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,9
28960,0,0,1,01001,9,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,9
28980,1,0,1,01001,9,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,9
29000,0,0,1,01001,9,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,9
29020,1,0,1,01010,10,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,10
29040,0,0,1,01010,10,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,10
29060,1,0,1,01010,10,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,10
29080,0,0,1,01010,10,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,10
29100,1,0,1,01011,11,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,11
29120,0,0,1,01011,11,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,11
29140,1,0,1,01011,11,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,11
29160,0,0,1,01011,11,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,11
29180,1,0,1,01100,12,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,12
29200,0,0,1,01100,12,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,12
29220,1,0,1,01100,12,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,12
29240,0,0,1,01100,12,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,12
29260,1,0,1,01101,13,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,13
29280,0,0,1,01101,13,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,13
29300,1,0,1,01101,13,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,13
29320,0,0,1,01101,13,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,13
29340,1,0,1,01110,14,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,14
29360,0,0,1,01110,14,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,14
29380,1,0,1,01110,14,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,14
29400,0,0,1,01110,14,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,14
29420,1,0,1,01111,15,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,15
29440,0,0,1,01111,15,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,15
29460,1,0,1,01111,15,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,15
29480,0,0,1,01111,15,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,15
29500,1,0,1,10000,16,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,16
29520,0,0,1,10000,16,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,16
29540,1,0,1,10000,16,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,16
29560,0,0,1,10000,16,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,16
29580,1,0,1,10001,17,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,17
29600,0,0,1,10001,17,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,17
29620,1,0,1,10001,17,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,17
29640,0,0,1,10001,17,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,17
29660,1,0,1,10010,18,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,18
29680,0,0,1,10010,18,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,18
29700,1,0,1,10010,18,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,18
29720,0,0,1,10010,18,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,18
29740,1,0,1,10011,19,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,19
29760,0,0,1,10011,19,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,19
29780,1,0,1,10011,19,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,19
29800,0,0,1,10011,19,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,19
29820,1,0,1,10100,20,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,20
29840,0,0,1,10100,20,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,20
29860,1,0,1,10100,20,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,20
29880,0,0,1,10100,20,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,20
29900,1,0,1,10101,21,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,21
29920,0,0,1,10101,21,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,21
29940,1,0,1,10101,21,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,21
29960,0,0,1,10101,21,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,21
29980,1,0,1,10110,22,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,22
30000,0,0,1,10110,22,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,22
30020,1,0,1,10110,22,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,22
30040,0,0,1,10110,22,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,22
30060,1,0,1,10111,23,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,23
30080,0,0,1,10111,23,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,23
30100,1,0,1,10111,23,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,23
30120,0,0,1,10111,23,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,23
30140,1,0,1,11000,24,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,24
30160,0,0,1,11000,24,11001,25,1@25,0,0,0,0,0100,EVAL,1000,SHIFT,24
30180,1,0,1,11000,24,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,24
30200,0,0,1,11000,24,11001,25,1@25,0,0,0,0,1000,SHIFT,0100,EVAL,24
30220,1,1,1,11001,25,11001,25,1@25,0,0,0,0,0100,EVAL,0001,INIT,25
30240,0,1,1,11001,25,11001,25,1@25,0,0,0,0,0100,EVAL,0001,INIT,25
30260,1,1,1,11001,25,11001,25,1@25,0,0,0,1,0001,INIT,0001,INIT,25
30280,0,1,1,11001,25,11001,25,1@25,0,0,0,1,0001,INIT,0001,INIT,25
30300,1,1,1,11001,25,11001,25,1@25,0,0,0,1,0001,INIT,0001,INIT,25
30320,0,1,1,11001,25,11010,26,1@26,0,0,1,1,0001,INIT,0010,LOAD,25
30340,1,1,1,11001,25,11010,26,1@26,0,0,1,0,0010,LOAD,0100,EVAL,25
30360,0,1,1,11001,25,11010,26,1@26,0,0,1,0,0010,LOAD,0100,EVAL,25
30380,1,0,1,00000,0,11010,26,1@26,0,0,1,0,0100,EVAL,1000,SHIFT,0
30400,0,0,1,00000,0,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,0
30420,1,0,1,00000,0,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,0
30440,0,0,1,00000,0,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,0
30460,1,0,1,00001,1,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,1
30480,0,0,1,00001,1,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,1
30500,1,0,1,00001,1,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,1
30520,0,0,1,00001,1,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,1
30540,1,0,1,00010,2,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,2
30560,0,0,1,00010,2,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,2
30580,1,0,1,00010,2,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,2
30600,0,0,1,00010,2,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,2
30620,1,0,1,00011,3,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,3
30640,0,0,1,00011,3,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,3
30660,1,0,1,00011,3,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,3
30680,0,0,1,00011,3,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,3
30700,1,0,1,00100,4,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,4
30720,0,0,1,00100,4,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,4
30740,1,0,1,00100,4,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,4
30760,0,0,1,00100,4,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,4
30780,1,0,1,00101,5,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,5
30800,0,0,1,00101,5,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,5
30820,1,0,1,00101,5,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,5
30840,0,0,1,00101,5,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,5
30860,1,0,1,00110,6,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,6
30880,0,0,1,00110,6,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,6
30900,1,0,1,00110,6,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,6
30920,0,0,1,00110,6,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,6
30940,1,0,1,00111,7,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,7
30960,0,0,1,00111,7,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,7
30980,1,0,1,00111,7,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,7
31000,0,0,1,00111,7,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,7
31020,1,0,1,01000,8,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,8
31040,0,0,1,01000,8,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,8
31060,1,0,1,01000,8,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,8
31080,0,0,1,01000,8,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,8
31100,1,0,1,01001,9,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,9
31120,0,0,1,01001,9,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,9
31140,1,0,1,01001,9,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,9
31160,0,0,1,01001,9,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,9
31180,1,0,1,01010,10,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,10
31200,0,0,1,01010,10,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,10
31220,1,0,1,01010,10,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,10
31240,0,0,1,01010,10,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,10
31260,1,0,1,01011,11,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,11
31280,0,0,1,01011,11,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,11
31300,1,0,1,01011,11,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,11
31320,0,0,1,01011,11,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,11
31340,1,0,1,01100,12,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,12
31360,0,0,1,01100,12,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,12
31380,1,0,1,01100,12,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,12
31400,0,0,1,01100,12,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,12
31420,1,0,1,01101,13,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,13
31440,0,0,1,01101,13,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,13
31460,1,0,1,01101,13,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,13
31480,0,0,1,01101,13,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,13
31500,1,0,1,01110,14,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,14
31520,0,0,1,01110,14,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,14
31540,1,0,1,01110,14,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,14
31560,0,0,1,01110,14,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,14
31580,1,0,1,01111,15,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,15
31600,0,0,1,01111,15,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,15
31620,1,0,1,01111,15,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,15
31640,0,0,1,01111,15,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,15
31660,1,0,1,10000,16,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,16
31680,0,0,1,10000,16,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,16
31700,1,0,1,10000,16,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,16
31720,0,0,1,10000,16,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,16
31740,1,0,1,10001,17,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,17
31760,0,0,1,10001,17,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,17
31780,1,0,1,10001,17,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,17
31800,0,0,1,10001,17,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,17
31820,1,0,1,10010,18,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,18
31840,0,0,1,10010,18,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,18
31860,1,0,1,10010,18,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,18
31880,0,0,1,10010,18,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,18
31900,1,0,1,10011,19,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,19
31920,0,0,1,10011,19,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,19
31940,1,0,1,10011,19,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,19
31960,0,0,1,10011,19,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,19
31980,1,0,1,10100,20,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,20
32000,0,0,1,10100,20,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,20
32020,1,0,1,10100,20,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,20
32040,0,0,1,10100,20,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,20
32060,1,0,1,10101,21,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,21
32080,0,0,1,10101,21,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,21
32100,1,0,1,10101,21,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,21
32120,0,0,1,10101,21,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,21
32140,1,0,1,10110,22,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,22
32160,0,0,1,10110,22,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,22
32180,1,0,1,10110,22,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,22
32200,0,0,1,10110,22,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,22
32220,1,0,1,10111,23,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,23
32240,0,0,1,10111,23,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,23
32260,1,0,1,10111,23,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,23
32280,0,0,1,10111,23,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,23
32300,1,0,1,11000,24,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,24
32320,0,0,1,11000,24,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,24
32340,1,0,1,11000,24,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,24
32360,0,0,1,11000,24,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,24
32380,1,0,1,11001,25,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,25
32400,0,0,1,11001,25,11010,26,1@26,0,0,0,0,0100,EVAL,1000,SHIFT,25
32420,1,0,1,11001,25,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,25
32440,0,0,1,11001,25,11010,26,1@26,0,0,0,0,1000,SHIFT,0100,EVAL,25
32460,1,1,1,11010,26,11010,26,1@26,0,0,0,0,0100,EVAL,0001,INIT,26
32480,0,1,1,11010,26,11010,26,1@26,0,0,0,0,0100,EVAL,0001,INIT,26
32500,1,1,1,11010,26,11010,26,1@26,0,0,0,1,0001,INIT,0001,INIT,26
32520,0,1,1,11010,26,11010,26,1@26,0,0,0,1,0001,INIT,0001,INIT,26
32540,1,1,1,11010,26,11010,26,1@26,0,0,0,1,0001,INIT,0001,INIT,26
32560,0,1,1,11010,26,11011,27,1@27,0,0,1,1,0001,INIT,0010,LOAD,26
32580,1,1,1,11010,26,11011,27,1@27,0,0,1,0,0010,LOAD,0100,EVAL,26
32600,0,1,1,11010,26,11011,27,1@27,0,0,1,0,0010,LOAD,0100,EVAL,26
32620,1,0,1,00000,0,11011,27,1@27,0,0,1,0,0100,EVAL,1000,SHIFT,0
32640,0,0,1,00000,0,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,0
32660,1,0,1,00000,0,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,0
32680,0,0,1,00000,0,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,0
32700,1,0,1,00001,1,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,1
32720,0,0,1,00001,1,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,1
32740,1,0,1,00001,1,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,1
32760,0,0,1,00001,1,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,1
32780,1,0,1,00010,2,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,2
32800,0,0,1,00010,2,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,2
32820,1,0,1,00010,2,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,2
32840,0,0,1,00010,2,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,2
32860,1,0,1,00011,3,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,3
32880,0,0,1,00011,3,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,3
32900,1,0,1,00011,3,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,3
32920,0,0,1,00011,3,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,3
32940,1,0,1,00100,4,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,4
32960,0,0,1,00100,4,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,4
32980,1,0,1,00100,4,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,4
33000,0,0,1,00100,4,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,4
33020,1,0,1,00101,5,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,5
33040,0,0,1,00101,5,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,5
33060,1,0,1,00101,5,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,5
33080,0,0,1,00101,5,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,5
33100,1,0,1,00110,6,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,6
33120,0,0,1,00110,6,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,6
33140,1,0,1,00110,6,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,6
33160,0,0,1,00110,6,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,6
33180,1,0,1,00111,7,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,7
33200,0,0,1,00111,7,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,7
33220,1,0,1,00111,7,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,7
33240,0,0,1,00111,7,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,7
33260,1,0,1,01000,8,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,8
33280,0,0,1,01000,8,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,8
33300,1,0,1,01000,8,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,8
33320,0,0,1,01000,8,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,8
33340,1,0,1,01001,9,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,9
33360,0,0,1,01001,9,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,9
33380,1,0,1,01001,9,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,9
33400,0,0,1,01001,9,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,9
33420,1,0,1,01010,10,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,10
33440,0,0,1,01010,10,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,10
33460,1,0,1,01010,10,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,10
33480,0,0,1,01010,10,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,10
33500,1,0,1,01011,11,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,11
33520,0,0,1,01011,11,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,11
33540,1,0,1,01011,11,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,11
33560,0,0,1,01011,11,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,11
33580,1,0,1,01100,12,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,12
33600,0,0,1,01100,12,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,12
33620,1,0,1,01100,12,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,12
33640,0,0,1,01100,12,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,12
33660,1,0,1,01101,13,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,13
33680,0,0,1,01101,13,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,13
33700,1,0,1,01101,13,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,13
33720,0,0,1,01101,13,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,13
33740,1,0,1,01110,14,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,14
33760,0,0,1,01110,14,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,14
